29898,Struve 2342,,1,18 35.6, 04 55,SER,AC,6.7,9.3,31.8,3,15/ 16,250,A0,1965,11477,
29899,Struve 2347,,1,18 37.9,-00 22,SER,,8.3,10.2,3.3,258,15/ 16,250,G5,1829,11515,
29900,Struve 2361,,1,18 40.6, 03 07,SER,,8.9,8.9,25,211,15/ 16,250,A5,1829,,
29901,Struve 2369,,1,18 43.9, 02 37,SER,,8.2,8.7,0.5,75,15/ 16,250,G0,1978,11617,
29902,Struve 2375,,1,18 45.5, 05 30,SER,APxB,6.2,6.6,2.5,119,15/ 16,205/ 250,,1979,11640,
29903,Struve 3092,,1,15 21.8,-02 00,SER,,9,11.5,14.1,166,14/ 15,244,G5,1831,9604,
29904,Struve 3093,,1,15 22.7,-01 32,SER,,8.8,10,25.2,148,14/ 15,244,K2,1964,9613,
29905,Struve 3101,,1,15 58.9,-03 04,SER,,8.6,8.9,2.3,71,14/ 15,245,G0,1980,9864,
29906,StruveO 140-,,1,15 32.4, 08 34,SER,,8.7,8.9,112.6,180,14/ 15,199,F8,1874,,
29907,StruveO 168-AB,,1,18 28.5, 04 50,SER,AB,7.8,8.5,47.6,164,15/ 16,250,A0,1875,,
29908,StruveO 293,,1,15 15.4, 22 32,SER,,8.1,11.6,10.8,347,7,153/ 154,F8,1847,9555,
29909,StruveO 297,,1,15 34.8, 24 60,SER,,8.5,12.5,6.6,337,7,154,G5,1975,9703,
29910,StruveO 300,,1,15 40.1, 12 03,SER,,6.4,9.5,15.2,261,14/ 15,199/ 200,G5,1848,9740,A is a sp-bin.
29911,StruveO 303,,1,16 00.9, 13 16,SER,,7.5,8,1.5,167,15,200,F5,1981,9880,
29912,StruveO 361,,1,18 43.7, 05 39,SER,,8.3,9,22.6,172,15/ 16,205/ 250,A2,1848,,
29913,9 SEX,South 605,0,09 54.0, 04 56,SEX,,7,9.2,52.5,290,13-Dec,233/ 234,K5,1825,,R/B
29914,35 SEX,Struve 1466,0,10 43.4, 04 44,SEX,AB,6.3,7.4,6.8,240,13,235,K0,1822,7902,
29915,40 SEX,Struve 1476,0,10 49.3,-04 01,SEX,,6.9,7.7,2.5,13,13,235,A2,1982,7936,
29916,41 SEX,Herschel 838,0,10 50.3,-08 53,SEX,AB,5.8,11.5,27.3,303,13,280,A2,1878,7942,A is a sp-bin.
29917,Aitken 1345,,1,09 57.1,-09 22,SEX,,8.5,12.1,3.9,228,13-Dec,279,A2,1906,7593,
29918,Aitken 2559,,1,09 42.3, 02 18,SEX,,7.9,12.8,3.9,256,13-Dec,233,K2,1910,7493,
29919,Aitken 2560,,1,09 50.1, 01 48,SEX,,9,9.5,1,13,13-Dec,233/ 234,F5,1977,7535,
29920,Aitken 2570,,1,10 26.0, 02 55,SEX,,7.6,7.6,0.4,307,13,234/ 235,A0,1913,7769,
29921,Aitken 2769,,1,10 43.2, 04 39,SEX,,9,10,0.5,222,13,235,F5,1974,7900,
29922,Aitken 66,,1,10 39.1,-05 53,SEX,,9,9.4,0.7,135,13,235,A2,1900,7866,
29923,Baillaud 203,,1,09 43.6,-03 01,SEX,,8.7,10.4,11.1,297,13-Dec,233,,1897,,
29924,Baillaud 526,,1,10 49.6,-02 30,SEX,,8.8,10.8,3.5,83,13,235,,1893,,
29925,Burnham 1073,,1,10 32.4,-06 04,SEX,,6.9,11.4,3.4,47,13,235/ 280,K0,1889,7822,
29926,Burnham 1280,,1,10 26.2, 03 55,SEX,AB,6.8,8.7,116.3,192,13,234/ 235,A2,1899,7773,A is a Delta Scuti-type var.
29927,Burnham 1322,,1,10 24.2, 02 22,SEX,AB,6.4,12.7,10.6,307,13,234/ 235,K0,1962,7755,
29928,Burnham 25,,1,10 21.8,-09 46,SEX,,8.2,8.8,1.7,145,13,279/ 280,G5,1983,7738,
29929,Herschel 148,,1,09 59.9,-03 26,SEX,,8.7,12,6.9,44,13-Dec,234,F0,1896,,
29930,Herschel 149,,1,10 00.9, 05 02,SEX,,8.2,10.9,31,265,13,189/ 234,K5,1907,,
29931,Herschel 2530,,1,10 24.2, 02 22,SEX,AC,6.4,6.7,212.2,64,13,234/ 235,K0,1800,7755,
29932,Herschel 2540,,1,10 37.7, 05 05,SEX,,8.6,12.6,20,306,13,190/ 235,F8,1830,,
29933,Herschel 4256,,1,09 52.6,-08 06,SEX,AC,5.2,12.1,37.2,330,13-Dec,278/ 279,A2,1963,7555,
29934,Herschel 822,,1,09 47.4,-02 38,SEX,,9,10.6,21.4,194,13-Dec,233,K0,1894,,
29935,Hough 44,,1,10 12.1,-06 12,SEX,,8.5,8.7,0.4,211,13,234/ 279,F2,1884,7675,
29936,Hough 531,,1,10 20.2,-04 20,SEX,,8.2,10.9,2.9,127,13,234/ 235,A3,1976,7726,
29937,Jonckheere 1559,,1,09 49.0,-10 43,SEX,,9,9.5,6.8,117,13-Dec,278/ 279,,1947,,
29938,Jonckheere 1565,,1,10 29.8,-04 56,SEX,,8.9,9,6,15,13,235,,1941,,
29939,Jonckheere 2075,,1,10 37.4,-11 02,SEX,,8.7,11.2,8.1,69,13,280,K0,1950,,
29940,Luyten 281,,1,09 48.1,-10 11,SEX,,8.9,11.8,10,225,13-Dec,278/ 279,K0,1960,,
29941,Rossiter 4920,,1,09 48.6,-00 48,SEX,,8.2,12.8,6.1,121,13-Dec,233/ 234,F8,1943,,
29942,South-Herschel 115,,1,10 23.2, 05 41,SEX,,6.6,9.1,58.6,353,13,189/190/234/235,F2,1924,,
29943,Struve 1377,,1,09 43.5, 02 37,SEX,,7.4,10.6,4,137,13-Dec,233,F8,1974,7500,
29944,Struve 1401,,1,10 00.3, 06 15,SEX,,8,11,23.9,21,13,189,F5,1829,7604,
29945,Struve 1404,,1,10 04.3,-01 41,SEX,,9,9.6,6.4,295,13,234,F8,1964,7626,
29946,Struve 1412,,1,10 09.7, 03 09,SEX,AB,8.7,10.7,30.6,295,13,234,K0,1905,,
29947,Struve 1412-AC,,1,10 09.7, 03 09,SEX,AC,8.5,8.7,95.2,50,13,234,K0,1926,,
29948,Struve 1433,,1,10 26.4,-04 02,SEX,,9,10.8,23.7,262,13,234/ 235,K2,1907,,STF 1433 rej.
29949,Struve 1440,,1,10 29.9,-03 54,SEX,,8.5,10,15.1,347,13,235,G0,1832,7800,
29950,Struve 1441,,1,10 31.0,-07 37,SEX,AB,6.4,9.9,2.7,168,13,280,K5,1830,7808,A is a sp-bin.
29951,Struve 1445,,1,10 32.7,-00 51,SEX,,9,12,3.1,157,13,235,F8,1981,7825,
29952,Struve 1456,,1,10 38.3, 01 14,SEX,,8.2,9.9,13.5,46,13,235,F5,1833,7862,
29953,Struve 1457,,1,10 38.7, 05 43,SEX,,8,9,2,330,13,190/ 235,F2,1977,7864,
29954,Struve 1464,,1,10 41.6,-00 16,SEX,AB,8.2,10.9,5.3,302,13,235,F0,1831,7885,
29955,Struve 1464-AC,,1,10 41.6,-00 16,SEX,AC,8.1,10,59.2,222,13,235,F0,1903,7885,
29956,Struve 1470,,1,10 46.3,-05 45,SEX,,8.8,9.1,1.4,12,13,235,A0,1833,7922,
29957,2 SGE,Struve 41-,0,19 24.4, 16 55,SGE,,6,6.8,340.6,78,16,161/162/206/207,A0,1922,,STF 41; App I. A sp-bin.
29958,13 SGE,,0,20 00.0, 17 31,SGE,,5.6,11.8,28.5,206,16,162/163/207/208,M,1878,13230,A is the irregular var VZ Sge.
29959,13-AC SGE,,0,20 00.0, 17 31,SGE,AC,6,11.5,47.1,116,16,162/163/207/208,,1924,13230,
29960,15 SGE,,0,20 04.1, 17 04,SGE,AC,5.9,6.8,203.7,320,16,163/ 208,G0,1918,,
29961,15-AP SGE,,0,20 04.1, 17 04,SGE,AP,5.9,11.6,60,330,16,163/ 208,G0,1924,,
29962,15-CR SGE,,0,20 04.1, 17 04,SGE,CR,6.8,11.6,93.4,184,16,163/ 208,A2,1908,,
29963,EPSILON SGE,Herschel 26-AB,0,19 37.3, 16 27,SGE,AB,5.7,8,88.8,82,16,162/ 207,K0,1800,12693,
29964,EPSILON-AC SGE,Herschel 26-AC,0,19 37.3, 16 27,SGE,AC,5.7,12.5,99.4,280,16,162/ 207,K0,1912,12693,
29965,EPSILON-AD SGE,Herschel 26-AD,0,19 37.3, 16 27,SGE,AD,5.7,9.5,160.8,342,16,162/ 207,K0,1899,12693,
29966,THETA SGE,Struve 2637,0,20 09.9, 20 54,SGE,AB,6.4,8.9,12,329,9,163,F2,1959,13442,Optical.
29967,THETA-AC SGE,Struve 2637-AC,0,20 09.9, 20 54,SGE,AC,6.3,7.3,83.9,223,9,163,F2,1949,13442,Optical.
29968,THETA-BC SGE,Struve 2637-BC,0,20 09.9, 20 54,SGE,BC,8.9,7.3,82.2,216,9,163,,1901,13442,Optical.
29969,ZETA SGE,AGClark 11,0,19 49.1, 19 06,SGE,AB,5.5,9,8,311,16,162,A2,1878,12973,G/B
29970,Burnham 139,,1,19 12.6, 16 51,SGE,AD,6.4,12.7,28.6,103,16,161/ 206,B9,1899,12160,
29971,Burnham 139-AP,,1,19 12.6, 16 51,SGE,AP,6.4,12.7,27.7,103,16,161/ 206,B9,1899,12160,
29972,Burnham 139-CD,,1,19 12.6, 16 51,SGE,CD,8,10.2,127.6,261,16,161/ 206,G5,1911,12160,
29973,Burnham 149,,1,19 58.2, 16 29,SGE,AB,6.8,10.2,127.9,279,16,162/163/207/208,B8,1893,13182,
29974,Burnham 425,,1,19 57.5, 20 18,SGE,AB,9,9.2,1.4,241,8,162/ 163,B9,1876,13165,
29975,Burnham 425-AC,,1,19 57.5, 20 18,SGE,AC,8.4,11.6,21.2,39,8,162/ 163,B9,1879,13165,
29976,Burnham 425-AD,,1,19 57.5, 20 18,SGE,AD,8.4,11.6,40,85,8,162/ 163,B9,1919,13165,
29977,Burnham 981,,1,19 58.0, 20 32,SGE,AB,8.6,12,3.2,110,8,162/ 163,G5,1880,13177,
29978,Burnham 981-AC,,1,19 58.0, 20 32,SGE,AC,8.7,11.7,32.1,58,8,162/ 163,G5,1880,13177,
29979,Couteau 219,,1,20 17.7, 20 25,SGE,,8.3,9.1,0.3,102,9,163,K2,1967,,
29980,Herschel 2851,,1,19 02.0, 19 07,SGE,AB,6.8,11.1,15.3,131,16,161,G5,1926,11957,
29981,Herschel 2851-AC,,1,19 02.0, 19 07,SGE,AC,6.9,9.2,44.2,298,16,161,G5,1926,11957,
29982,Herschel 2908,,1,19 56.0, 17 52,SGE,AC,7.9,12.9,18.8,12,16,162/163/207/208,B9,1962,13140,
29983,Herschel 84,,1,19 39.4, 16 34,SGE,,6.6,9,28.2,302,16,162/ 207,K5,1800,12750,A is a sp-bin. Y/B
29984,Herschel 99-AB,,1,19 50.0, 17 57,SGE,AB,8.3,10.3,24.8,85,16,162/ 207,A0,1879,,
29985,Herschel 99-AC,,1,19 50.0, 17 57,SGE,AC,8.1,9.3,68.7,256,16,162/ 207,A0,1879,,
29986,Hough 105,,1,19 22.2, 16 39,SGE,,8.6,10.1,2.6,188,16,161/ 206,B9,1883,12358,
29987,Hough 115,,1,19 54.9, 17 14,SGE,AC,9,12.9,47,87,16,162/ 207,,1895,13102,
29988,Hough 116,,1,19 56.0, 17 52,SGE,AB,7.9,12.6,4.1,23,16,162/163/207/208,B9,1886,13140,
29989,Hough 274,,1,19 34.9, 16 27,SGE,,8.4,11.1,3.8,73,16,162/ 207,F,1887,12628,
29990,Hough 442,,1,19 08.0, 19 10,SGE,,9,10.5,4,109,16,161,,1971,,
29991,Hough 587,,1,20 11.3, 21 20,SGE,,8.1,12.1,12.6,64,9,163,A0,1897,13479,
29992,Hough 638,,1,20 00.0, 17 36,SGE,,8.8,11.8,2.3,289,16,162/163/207/208,,1889,,
29993,Hussey 346,,1,19 49.6, 17 07,SGE,,9,9.7,0.6,189,16,162/ 207,A,1901,12987,
29994,Hussey 349,,1,19 50.0, 17 02,SGE,AB,8.3,12.7,2.4,236,16,162/ 207,B9,1901,12993,
29995,Hussey 349-AC,,1,19 50.0, 17 02,SGE,AC,8.3,12.4,53.3,29,16,162/ 207,B9,1919,12993,
29996,Jonckheere 138,,1,19 38.2, 17 14,SGE,AC,6.7,11.4,37.7,130,16,162/ 207,A0,1904,12711,
29997,Jonckheere 2308,,1,20 17.8, 20 25,SGE,AB,8.5,10.3,50,320,9,163,K2,1942,,
29998,Jonckheere 2959,,1,19 15.8, 20 18,SGE,,8.1,10,140,190,8,161,K2,1944,,
29999,Roe 101,,1,20 15.7, 19 58,SGE,AB,8.9,10.1,12.9,52,16,163,K2,1916,,
30000,Roe 101-AC,,1,20 15.7, 19 58,SGE,AC,8.7,11.4,44.8,190,16,163,K2,1916,,
30001,Roe 101-AD,,1,20 15.7, 19 58,SGE,AD,8.7,11.6,14,270,16,163,K2,1916,,
30002,Roe 101-AE,,1,20 15.7, 19 58,SGE,AE,8.6,12,45,60,16,163,K2,1916,,
30003,South 730,,1,20 00.1, 17 36,SGE,AB,7.1,8.7,114.6,15,16,162/163/207/208,K0,1825,,
30004,South 730-AC,,1,20 00.1, 17 36,SGE,AC,7.2,9.5,79.9,338,16,162/163/207/208,K0,1879,,
30005,South 730-AD,,1,20 00.1, 17 36,SGE,AD,7.2,9.9,39.8,198,16,162/163/207/208,K0,1879,,
30006,South 737,,1,20 09.9, 21 00,SGE,,8.2,9.6,100.8,129,9,163,K0,1824,,
30007,Struve 2437,,1,19 01.9, 19 10,SGE,,8.2,8.4,0.6,25,16,161,G5,1981,11956,
30008,Struve 2482,,1,19 13.0, 19 08,SGE,,8.6,9.9,1.8,345,16,161,F0,1981,12172,
30009,Struve 2484,,1,19 14.3, 19 04,SGE,,7.9,9.4,2.4,238,16,161,F8,1981,12201,Orbit calc'd.
30010,Struve 2500,,1,19 19.5, 19 43,SGE,,8,10.5,20.1,25,16,161,A0,1842,12309,STF 2500 rej.
30011,Struve 2504,,1,19 21.0, 19 08,SGE,,7,8.7,8.8,284,16,161,F5,1830,12336,
30012,Struve 2529,,1,19 28.1, 17 39,SGE,,8.5,10.5,6.6,297,16,161/162/206/207,K0,1831,12477,
30013,Struve 2536,,1,19 31.7, 17 47,SGE,,8.4,11.4,1.9,105,16,161/162/206/207,G0,1978,12557,Orbit calc'd.
30014,Struve 2552,,1,19 37.9, 19 21,SGE,,8.2,9,5.2,196,16,162,A2,1828,12705,
30015,Struve 2563,,1,19 42.5, 17 25,SGE,AB,9,10.2,6,285,16,162/ 207,G0,1830,12807,
30016,Struve 2569,,1,19 44.8, 16 49,SGE,,8.6,9.1,2.2,356,16,162/ 207,A0,1966,12861,
30017,Struve 2622,,1,20 04.1, 16 59,SGE,AC,8.8,11.3,17.3,308,16,163/ 208,,1893,13323,
30018,Struve 2631,,1,20 07.2, 21 06,SGE,,8.4,9.8,4.6,338,9,163,G0,1830,13393,
30019,Struve 2634,,1,20 09.6, 16 47,SGE,AB,7.9,9.4,4.7,14,16,163/ 208,K0,1830,13434,
30020,Struve 2634-AC,,1,20 09.6, 16 47,SGE,AC,7.7,12.6,74.8,312,16,163/ 208,K0,1924,13434,Mt. Wilson spectral type of B is K5.
30021,Struve 2651,,1,20 13.8, 16 09,SGE,,8.5,8.5,1.3,280,16,163/ 208,F8,1830,13542,
30022,StruveO 177-AC,,1,19 12.6, 16 51,SGE,AC,6.4,7.9,113.4,285,16,161/ 206,B9,1920,12160,
30023,StruveO 396,,1,20 03.3, 18 29,SGE,,6.2,9.5,47.4,206,16,162/ 163,K2,1866,,STT (App) 396.
30024,11 SGR,Herschel 5030,0,18 11.7,-23 41,SGR,,5.1,10.8,42.5,286,22,339,K0,1901,11133,
30025,16 SGR,Burnham 286,0,18 15.2,-20 23,SGR,,6,13,6,216,15/ 16,339,B1,1878,11191,A is a sp-bin.
30026,21 SGR,Jacob 6,0,18 25.4,-20 32,SGR,,5.1,7.6,1.7,288,15/ 16,339/ 340,K0,1963,11325,
30027,30 SGR,Burnham 1300,0,18 50.8,-22 10,SGR,,6.2,13,21.3,247,22,340,A6,1901,11731,
30028,52 SGR,Burnham 654,0,19 36.7,-24 52,SGR,,4.7,9.2,2.6,171,22,342,B9,1970,12654,Var?
30029,54 SGR,Herschel 599,0,19 40.7,-16 17,SGR,AB,5.4,11.9,38,274,16,297,K0,1903,12767,Var; and A is an occultation double.  Y/B
30030,54-AC SGR,Herschel 599-AC,0,19 40.7,-16 17,SGR,AC,5.4,8.9,45.6,42,16,297,K0,1878,12767,
30031,BETA-1 SGR,Dunlop 226,0,19 22.6,-44 27,SGR,,4.3,7.4,28.3,77,22,410,B8,1835,,
30032,DELTA SGR,See 350,0,18 21.0,-29 49,SGR,AD,2.8,13,58.1,221,22,339/340/377/378,,1896,,
30033,ETA SGR,Burnham 760,0,18 17.7,-36 44,SGR,AB,3.2,7.8,3.6,105,22,377/ 378,M4,1879,,A is an irregular var.
30034,ETA-AC SGR,Burnham 760-AC,0,18 17.7,-36 44,SGR,AC,3.2,13,33.3,276,22,377/ 378,,1896,,
30035,ETA-AD SGR,Burnham 760-AD,0,18 17.7,-36 44,SGR,AD,3.2,10,93.2,303,22,377/ 378,,1879,,A is an irr var.
30036,KAPPA-1 SGR,Herschel 5190,0,20 22.5,-42 02,SGR,AB,5.6,12.6,31.7,307,23,411/ 412,A0,1900,,
30037,KAPPA-1-AC SGR,Herschel 5190-AC,0,20 22.5,-42 02,SGR,AC,5.6,11.6,52,278,23,411/ 412,,1914,,
30038,KAPPA-2 SGR,Burnham 763,0,20 23.9,-42 25,SGR,AB,6.1,7,0.5,254,23,411/ 412,A3,1982,,
30039,MU SGR,Herschel 7-AB,0,18 13.8,-21 03,SGR,AB,4,11.5,16.9,258,22,339,B8,1836,11169,H V 7. A is Algol var and occ-bin.
30040,NU-1 SGR,Burnham 1033,0,18 54.1,-22 44,SGR,AB,5,10.8,2.5,97,22,340/ 341,K2,1888,11794,
30041,RS SGR,Herschel 5036,0,18 17.6,-34 05,SGR,CD,8.7,10.2,16.5,347,22,377/ 378,,1919,,A is the Algol-type system.
30042,SIGMA SGR,,0,18 55.3,-26 17,SGR,,2.1,9.5,309,244,22,340/ 341,B3,1837,,
30043,THETA-2 SGR,Innes 1410,0,19 59.9,-34 41,SGR,AB,5.3,10.8,36.4,162,22,380,A3,1965,,A metallic-line star.
30044,UPSILON SGR,Burnham 966,0,18 31.9,-19 07,SGR,GT,8.4,9.1,61.5,63,15/ 16,340,,1890,11433,Cluster M 25. A is Cepheid.
30045,UPSILON-PB SGR,Burnham 966-PB,0,18 31.9,-19 07,SGR,PB,8.7,8.5,184,351,15/ 16,340,,1890,,
30046,UPSILON-SE SGR,Burnham 966-SE,0,18 31.9,-19 07,SGR,SE,8.3,9.1,131.3,142,15/ 16,340,B9,1890,,
30047,V3792 SGR,,0,18 08.9,-25 28,SGR,,6.4,8.4,13.3,64,22,339,B8,1877,11069,One component is a Beta Lyrae-type system.
30048,Aitken 2094,,1,19 24.2,-17 47,SGR,,8.8,11.3,2,130,16,296/ 297,K0,1909,12391,
30049,Aitken 2255,,1,17 57.4,-19 56,SGR,,9,9.8,1.2,295,15,339,F5,1910,10910,
30050,Aitken 2266,,1,19 11.6,-19 55,SGR,,8.8,12.9,2.3,314,16,341,K0,1910,12132,
30051,Aravamudan 1548,,1,18 37.5,-21 30,SGR,,8.4,12.8,13.1,339,22,340,,1922,,
30052,Aravamudan 1839,,1,18 03.4,-22 35,SGR,,8.1,11.9,11.7,44,22,339,,1922,,
30053,Aravamudan 2223,,1,18 16.6,-23 54,SGR,,8.2,11.2,12.1,15,22,339,,1928,,
30054,Aravamudan 300,,1,19 52.4,-16 52,SGR,,7.5,11.2,14.2,358,16,297,,1917,,
30055,Argelander 31,,1,18 02.6,-24 15,SGR,AC,6.9,8.5,35.5,27,22,339,,1879,,
30056,Argelander 32,,1,18 39.9,-25 30,SGR,AB,8.6,9.1,7.3,216,22,340,A0,1862,11539,
30057,Argelander 32-AC,,1,18 39.9,-25 30,SGR,AC,8.6,9.2,53.1,286,22,340,,1862,,
30058,Argelander 32-AD,,1,18 39.9,-25 30,SGR,AD,8.6,11,80.4,218,22,340,,1862,,
30059,Burnham 1126,,1,18 04.2,-24 14,SGR,AB,8.8,9.6,0.6,55,22,339,,1889,11015,
30060,Burnham 132,,1,18 11.2,-19 50,SGR,,6.9,7.3,1.3,195,15/ 16,339,A2,1981,11127,Same as ADS 11250; SEE 501.
30061,Burnham 133,,1,18 27.7,-26 38,SGR,,6.9,7,1.3,247,22,339/ 340,A5,1982,11354,
30062,Burnham 146,,1,19 47.1,-19 52,SGR,,8.7,9.6,0.6,8,16,342,G0,1975,12909,
30063,Burnham 243,,1,18 08.1,-22 16,SGR,AB,9,9.5,0.7,126,22,339,B5,1877,11078,
30064,Burnham 243-AC,,1,18 08.1,-22 16,SGR,AC,9,10.5,40.3,56,22,339,,1898,,
30065,Burnham 244,,1,18 08.6,-27 52,SGR,,7.5,8.7,2.2,265,22,339,G5,1975,11084,
30066,Burnham 245,,1,18 10.0,-30 44,SGR,,5.6,8.6,4,352,22,377,K0,1868,,
30067,Burnham 246,,1,18 17.6,-19 39,SGR,,8.3,8.3,0.5,110,15/ 16,339,B2,1875,11228,
30068,Burnham 283,,1,18 01.9,-22 47,SGR,AB,5.7,12.8,8.2,238,22,339,B0,1878,10983,
30069,Burnham 284,,1,18 15.3,-18 59,SGR,AB,8.3,12,17.9,359,15/ 16,294/ 339,B0,1890,11193,
30070,Burnham 284-AC,,1,18 15.3,-18 59,SGR,AC,8.3,11.9,31.3,87,15/ 16,294/ 339,B0,1891,11193,
30071,Burnham 284-AD,,1,18 15.3,-18 59,SGR,AD,8.5,10.1,57.5,192,15/ 16,294/ 339,B0,1890,11193,
30072,Burnham 284-AE,,1,18 15.3,-18 59,SGR,AE,8.5,10.2,76.1,180,15/ 16,294/ 339,B0,1890,11193,
30073,Burnham 284-AF,,1,18 15.3,-18 59,SGR,AF,8.4,10.8,138.5,268,15/ 16,294/ 339,B0,1890,11193,
30074,Burnham 284-AP,,1,18 15.3,-18 59,SGR,AP,7.6,11.5,12,199,15/ 16,294/ 339,B0,1891,11193,
30075,Burnham 284-AQ,,1,18 15.3,-18 59,SGR,AQ,8.3,11.9,22,67,15/ 16,294/ 339,B0,1891,11193,
30076,Burnham 285,,1,18 16.9,-24 60,SGR,AC,8.8,9.5,60,141,22,339,,1880,11214,
30077,Burnham 299,,1,18 17.9,-18 48,SGR,AT,6.6,12.5,22.2,22,15/ 16,294/ 339,B5,1892,11232,
30078,Burnham 422,,1,19 14.5,-18 03,SGR,,8.5,12.1,12.5,43,16,296/ 341,F0,1891,12191,
30079,Burnham 423,,1,19 27.9,-29 29,SGR,,8.4,8.9,1.2,128,22,341/ 342/ 379,G0,1877,12453,
30080,Burnham 467,,1,19 46.5,-21 31,SGR,,7.5,10,3.1,134,22,342,A5,1879,12887,
30081,Burnham 48,,1,18 21.0,-19 39,SGR,,8.1,10.1,2.3,359,15/ 16,339/ 340,F0,1874,11268,
30082,Burnham 49,,1,18 24.1,-19 34,SGR,AB,8.4,11.7,8.2,46,15/ 16,339/ 340,A0,1875,11307,
30083,Burnham 49-AC,,1,18 24.1,-19 34,SGR,AC,8.3,12.8,21.7,303,15/ 16,339/ 340,A0,1898,11307,
30084,Burnham 49-AD,,1,18 24.1,-19 34,SGR,AD,8.2,11.9,24.1,148,15/ 16,339/ 340,,1898,,
30085,Burnham 639,,1,18 18.7,-18 37,SGR,AB,6.9,7.4,0.5,143,15/ 16,294/ 339,B0,1981,11240,
30086,Cordoba 223,,1,18 06.3,-34 18,SGR,AC,8.3,10.3,27,244,22,377,,1922,,
30087,Cordoba 233,,1,19 08.7,-33 47,SGR,AB,8,9.1,11.8,255,22,379,F5,1890,,
30088,Cordoba 234,,1,19 14.6,-27 18,SGR,AB,8.5,9,2.2,327,22,341,A0,1897,12189,
30089,Cordoba 234-AC,,1,19 14.6,-27 18,SGR,AC,8.5,10,63,55,22,341,,1911,12189,
30090,Donner 919,,1,18 43.7,-22 40,SGR,AB,7.8,12.7,3.4,72,22,340,F5,1928,,
30091,Donner 919-AC,,1,18 43.7,-22 40,SGR,AC,7.8,12.6,15,286,22,340,,1920,,
30092,Dunlop 230,,1,20 17.8,-40 11,SGR,,7.7,8,9.8,117,23,380/ 381/ 411,F5,1836,,
30093,Harvard 152,,1,19 14.4,-29 16,SGR,,8.7,9.5,1.1,253,22,341/ 379,G5,1896,12184,
30094,Harvard 283,,1,18 04.8,-35 53,SGR,,5.8,11,12.5,290,22,377,K0,1900,,
30095,Harvard 294,,1,20 01.2,-38 35,SGR,,8.1,8.9,1,21,23,380,F2,1982,,Orbit calc'd.
30096,Herschel 119-SGR,,1,19 29.9,-26 58,SGR,,5.6,8.6,7.8,142,22,341/ 342,K3,1876,12506,H N 119. ALSO HJ 619
30097,Herschel 120,,1,19 21.7,-19 13,SGR,AC,6.4,10,90.8,309,16,341,,1899,,
30098,Herschel 125-SGR,,1,18 29.0,-25 02,SGR,,8.1,8.3,2.8,104,22,340,G0,1889,11378,H N 125.
30099,Herschel 126-SGR,,1,19 04.4,-21 32,SGR,,7.5,7.8,1.2,204,22,341,G0,1981,11989,H N 126. P = 241 yr.; a = 0.97''; motion retrograde.
30100,Herschel 129,,1,19 04.2,-22 54,SGR,,6.9,8.4,8,308,22,341,A0,1867,11987,H N 129.
30101,Herschel 1367,,1,19 11.3,-17 26,SGR,AB,8.6,10.7,13.8,61,16,296,F2,1878,,
30102,Herschel 1367-AC,,1,19 11.3,-17 26,SGR,AC,8.5,11.7,25.4,294,16,296,F2,1906,,
30103,Herschel 2810,,1,17 49.6,-19 59,SGR,AB,7.7,10.5,40.8,189,15,338/ 339,A2,1890,,
30104,Herschel 2822,,1,18 13.8,-21 03,SGR,AD,4,9.9,48.5,312,22,339,,1835,11169,
30105,Herschel 2822-AE,,1,18 13.8,-21 03,SGR,AE,4,9.4,50,115,22,339,,1835,11169,
30106,Herschel 2832,,1,18 28.2,-21 14,SGR,,9,10.8,22.8,21,22,340,M2,1904,,
30107,Herschel 2838,,1,18 48.0,-16 46,SGR,,7.1,11.1,33.5,333,15/ 16,295,K2,1879,,
30108,Herschel 2842,,1,18 51.0,-17 47,SGR,,8.7,10.6,28.7,338,15/ 16,295,B9,1890,,
30109,Herschel 2845,,1,18 55.9,-17 34,SGR,,8.8,10.8,3.8,5,15/ 16,295/ 296,A0,1878,11835,
30110,Herschel 2853,,1,19 07.0,-19 58,SGR,,8.5,10.7,15.1,93,16,341,G5,1919,,
30111,Herschel 2863,,1,19 19.0,-15 31,SGR,,6.3,11.8,48.6,18,16,296,K2,1909,,
30112,Herschel 2866,,1,19 23.4,-18 00,SGR,AC,8.6,8.5,34.8,278,16,296/ 341,,1880,,
30113,Herschel 2877,,1,19 33.8,-27 03,SGR,,9,9.7,26.4,73,22,342,K0,1959,,
30114,Herschel 2880,,1,19 33.9,-16 16,SGR,,8.9,8.9,3.9,150,16,297,G5,1889,12595,
30115,Herschel 2883,,1,19 37.0,-21 37,SGR,AC,8.4,12,27.5,300,22,342,,1897,,
30116,Herschel 2904,,1,19 54.3,-23 55,SGR,,6.3,10.3,31.5,46,22,342,K0,1965,13072,A is a sp-bin.
30117,Herschel 2918,,1,20 01.8,-17 33,SGR,,8.2,8.9,16.8,135,16,297/ 298,A2,1879,,
30118,Herschel 40-AB,,1,18 02.4,-23 02,SGR,AB,7.4,10.5,6,22,22,339,O7,1866,10991,AB: H N 40. AC: H N 6.
30119,Herschel 4986,,1,17 50.3,-26 19,SGR,AB,8.3,11.3,10.7,226,22,338/ 339,B8,1897,10817,
30120,Herschel 4986-AC,,1,17 50.3,-26 19,SGR,AC,8.3,13,22.9,5,22,338/ 339,,1800,,
